report_date,geoid,county,state,last_update,confirmed,confirmed_rate,new_confirmed,confirmed_avg,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-03-30,29189,St. Louis,Missouri,2020-04-13 00:00:01,366,0.36648229069455407,30,42.57142857142857,2,0.0020026354682762515,0,0.14285714285714285,0.546448087431694
2020-03-30,29219,Warren,Missouri,2020-04-13 00:00:01,2,0.05898313082458417,0,0.2857142857142857,0,0,0,0,0
2020-03-30,29510,St. Louis City,Missouri,2020-04-13 00:00:01,102,0.3276866287792388,5,12.428571428571429,1,0.0032126140076395963,0,0,0.9803921568627451
2020-03-31,17005,Bond,Illinois,2020-04-13 00:00:01,2,0.11967448539971279,0,0.2857142857142857,0,0,0,0,0
2020-03-31,17013,Calhoun,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-03-31,17027,Clinton,Illinois,2020-04-13 00:00:01,7,0.1860316785372595,1,0.5714285714285714,0,0,0,0,0
2020-03-31,17083,Jersey,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-03-31,17117,Macoupin,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-03-31,17119,Madison,Illinois,2020-04-13 00:00:01,16,0.06022509127865397,3,1.8571428571428572,0,0,0,0,0
2020-03-31,17133,Monroe,Illinois,2020-04-13 00:00:01,3,0.0884016973125884,0,0.2857142857142857,0,0,0,0,0
2020-03-31,17163,St. Clair,Illinois,2020-04-13 00:00:01,43,0.16321077342928608,7,5.142857142857143,2,0.007591198764152841,-1,0.2857142857142857,4.651162790697675
2020-03-31,29071,Franklin,Missouri,2020-04-13 00:00:01,13,0.12648252108852803,6,1.7142857142857142,0,0,0,0,0
2020-03-31,29099,Jefferson,Missouri,2020-04-13 00:00:01,30,0.1343472069215681,12,3.7142857142857144,0,0,0,0,0
2020-03-31,29113,Lincoln,Missouri,2020-04-13 00:00:01,7,0.12598311826215286,2,1,0,0,0,0,0
2020-03-31,29183,St. Charles,Missouri,2020-04-13 00:00:01,95,0.2435991127863892,39,13,3,0.00769260356167545,1,0.42857142857142855,3.1578947368421053
2020-03-31,29189,St. Louis,Missouri,2020-04-13 00:00:01,492,0.49264832519595786,126,60.57142857142857,3,0.003003953202414377,1,0.2857142857142857,0.6097560975609756
2020-03-31,29219,Warren,Missouri,2020-04-13 00:00:01,5,0.14745782706146043,3,0.7142857142857143,0,0,0,0,0
2020-03-31,29510,St. Louis City,Missouri,2020-04-13 00:00:01,136,0.4369155050389851,34,17.285714285714285,1,0.0032126140076395963,0,0,0.7352941176470588
2020-04-01,17005,Bond,Illinois,2020-04-13 00:00:01,2,0.11967448539971279,0,0.2857142857142857,0,0,0,0,0
2020-04-01,17013,Calhoun,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-01,17027,Clinton,Illinois,2020-04-13 00:00:01,8,0.21260763261401083,1,0.5714285714285714,0,0,0,0,0
2020-04-01,17083,Jersey,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-01,17117,Macoupin,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-01,17119,Madison,Illinois,2020-04-13 00:00:01,25,0.09410170512289683,9,3.142857142857143,0,0,0,0,0
2020-04-01,17133,Monroe,Illinois,2020-04-13 00:00:01,3,0.0884016973125884,0,0.14285714285714285,0,0,0,0,0
2020-04-01,17163,St. Clair,Illinois,2020-04-13 00:00:01,53,0.20116676725005028,10,6.571428571428571,2,0.007591198764152841,0,0.2857142857142857,3.7735849056603774
2020-04-01,29071,Franklin,Missouri,2020-04-13 00:00:01,16,0.15567079518588067,3,1.8571428571428572,0,0,0,0,0
2020-04-01,29099,Jefferson,Missouri,2020-04-13 00:00:01,38,0.17017312876731958,8,4.714285714285714,0,0,0,0,0
2020-04-01,29113,Lincoln,Missouri,2020-04-13 00:00:01,10,0.17997588323164698,3,1.4285714285714286,0,0,0,0,0
2020-04-01,29183,St. Charles,Missouri,2020-04-13 00:00:01,95,0.2435991127863892,0,11,3,0.00769260356167545,0,0.2857142857142857,3.1578947368421053
2020-04-01,29189,St. Louis,Missouri,2020-04-13 00:00:01,492,0.49264832519595786,0,51.857142857142854,3,0.003003953202414377,0,0.2857142857142857,0.6097560975609756
2020-04-01,29219,Warren,Missouri,2020-04-13 00:00:01,6,0.1769493924737525,1,0.8571428571428571,0,0,0,0,0
2020-04-01,29510,St. Louis City,Missouri,2020-04-13 00:00:01,136,0.4369155050389851,0,11.857142857142858,1,0.0032126140076395963,0,0,0.7352941176470588
2020-04-02,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,1,0.42857142857142855,0,0,0,0,0
2020-04-02,17013,Calhoun,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-02,17027,Clinton,Illinois,2020-04-13 00:00:01,8,0.21260763261401083,0,0.42857142857142855,0,0,0,0,0
2020-04-02,17083,Jersey,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-02,17117,Macoupin,Illinois,2020-04-13 00:00:01,1,0.02187274437323651,1,0.14285714285714285,0,0,0,0,0
2020-04-02,17119,Madison,Illinois,2020-04-13 00:00:01,29,0.10915797794256032,4,3.2857142857142856,0,0,0,0,0
2020-04-02,17133,Monroe,Illinois,2020-04-13 00:00:01,4,0.11786892975011787,1,0.14285714285714285,0,0,0,0,0
2020-04-02,17163,St. Clair,Illinois,2020-04-13 00:00:01,55,0.20875796601420313,2,6,3,0.011386798146229261,1,0.42857142857142855,5.454545454545454
2020-04-02,29071,Franklin,Missouri,2020-04-13 00:00:01,19,0.18485906928323328,3,2.142857142857143,0,0,0,0,0
2020-04-02,29099,Jefferson,Missouri,2020-04-13 00:00:01,47,0.21047729084379002,9,5.285714285714286,1,0.004478240230718937,1,0.14285714285714285,2.127659574468085
2020-04-02,29113,Lincoln,Missouri,2020-04-13 00:00:01,12,0.21597105987797635,2,1.7142857142857142,0,0,0,0,0
2020-04-02,29183,St. Charles,Missouri,2020-04-13 00:00:01,105,0.2692411246586407,10,11.857142857142858,5,0.012821005936125748,2,0.5714285714285714,4.761904761904762
2020-04-02,29189,St. Louis,Missouri,2020-04-13 00:00:01,712,0.7129382267063455,220,77,6,0.006007906404828754,3,0.7142857142857143,0.8426966292134831
2020-04-02,29219,Warren,Missouri,2020-04-13 00:00:01,7,0.20644095788604458,1,1,0,0,0,0,0
2020-04-02,29510,St. Louis City,Missouri,2020-04-13 00:00:01,216,0.6939246256501528,80,21,1,0.0032126140076395963,0,0,0.4629629629629629
2020-04-03,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,0,0.42857142857142855,0,0,0,0,0
2020-04-03,17013,Calhoun,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-03,17027,Clinton,Illinois,2020-04-13 00:00:01,8,0.21260763261401083,0,0.42857142857142855,0,0,0,0,0
2020-04-03,17083,Jersey,Illinois,2020-04-13 00:00:01,1,0.045312429199329374,1,0.14285714285714285,0,0,0,0,0
2020-04-03,17117,Macoupin,Illinois,2020-04-13 00:00:01,1,0.02187274437323651,0,0.14285714285714285,0,0,0,0,0
2020-04-03,17119,Madison,Illinois,2020-04-13 00:00:01,31,0.11668611435239207,2,3.2857142857142856,0,0,0,0,0
2020-04-03,17133,Monroe,Illinois,2020-04-13 00:00:01,8,0.23573785950023574,4,0.7142857142857143,0,0,0,0,0
2020-04-03,17163,St. Clair,Illinois,2020-04-13 00:00:01,57,0.21634916477835597,2,6,3,0.011386798146229261,0,0.2857142857142857,5.263157894736842
2020-04-03,29071,Franklin,Missouri,2020-04-13 00:00:01,23,0.22377676807970345,4,2.7142857142857144,0,0,0,0,0
2020-04-03,29099,Jefferson,Missouri,2020-04-13 00:00:01,62,0.27765089430457407,15,6.714285714285714,1,0.004478240230718937,0,0.14285714285714285,1.6129032258064515
2020-04-03,29113,Lincoln,Missouri,2020-04-13 00:00:01,16,0.2879614131706351,4,2,0,0,0,0,0
2020-04-03,29183,St. Charles,Missouri,2020-04-13 00:00:01,132,0.33847455671371973,27,14.285714285714286,5,0.012821005936125748,0,0.5714285714285714,3.787878787878788
2020-04-03,29189,St. Louis,Missouri,2020-04-13 00:00:01,794,0.7950462809056719,82,78.14285714285714,7,0.00700922413896688,1,0.7142857142857143,0.8816120906801008
2020-04-03,29219,Warren,Missouri,2020-04-13 00:00:01,7,0.20644095788604458,0,1,0,0,0,0,0
2020-04-03,29510,St. Louis City,Missouri,2020-04-13 00:00:01,275,0.883468852100889,59,29,5,0.01606307003819798,4,0.5714285714285714,1.8181818181818181
2020-04-04,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,0,0.42857142857142855,0,0,0,0,0
2020-04-04,17013,Calhoun,Illinois,2020-04-13 00:00:01,0,0,0,0,0,0,0,0,NaN
2020-04-04,17027,Clinton,Illinois,2020-04-13 00:00:01,10,0.26575954076751357,2,0.7142857142857143,0,0,0,0,0
2020-04-04,17083,Jersey,Illinois,2020-04-13 00:00:01,1,0.045312429199329374,0,0.14285714285714285,0,0,0,0,0
2020-04-04,17117,Macoupin,Illinois,2020-04-13 00:00:01,4,0.08749097749294604,3,0.5714285714285714,0,0,0,0,0
2020-04-04,17119,Madison,Illinois,2020-04-13 00:00:01,47,0.17691120563104604,16,5.285714285714286,0,0,0,0,0
2020-04-04,17133,Monroe,Illinois,2020-04-13 00:00:01,9,0.2652050919377652,1,0.8571428571428571,0,0,0,0,0
2020-04-04,17163,St. Clair,Illinois,2020-04-13 00:00:01,80,0.30364795056611366,23,8.857142857142858,3,0.011386798146229261,0,0.2857142857142857,3.75
2020-04-04,29071,Franklin,Missouri,2020-04-13 00:00:01,24,0.23350619277882098,1,2.5714285714285716,0,0,0,0,0
2020-04-04,29099,Jefferson,Missouri,2020-04-13 00:00:01,69,0.30899857591960667,7,7.428571428571429,1,0.004478240230718937,0,0.14285714285714285,1.4492753623188406
2020-04-04,29113,Lincoln,Missouri,2020-04-13 00:00:01,16,0.2879614131706351,0,2,0,0,0,0,0
2020-04-04,29183,St. Charles,Missouri,2020-04-13 00:00:01,143,0.3666807697731964,11,15.142857142857142,7,0.017949408310576048,2,0.7142857142857143,4.895104895104895
2020-04-04,29189,St. Louis,Missouri,2020-04-13 00:00:01,864,0.8651385222953406,70,78.71428571428571,11,0.011014495075519383,4,1.2857142857142858,1.2731481481481481
2020-04-04,29219,Warren,Missouri,2020-04-13 00:00:01,7,0.20644095788604458,0,0.8571428571428571,0,0,0,0,0
2020-04-04,29510,St. Louis City,Missouri,2020-04-13 00:00:01,287,0.9220202201925641,12,27.714285714285715,6,0.019275684045837575,1,0.7142857142857143,2.0905923344947737
2020-04-05,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,0,0.2857142857142857,0,0,0,0,0
2020-04-05,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,1,0.14285714285714285,0,0,0,0,0
2020-04-05,17027,Clinton,Illinois,2020-04-13 00:00:01,10,0.26575954076751357,0,0.5714285714285714,0,0,0,0,0
2020-04-05,17083,Jersey,Illinois,2020-04-13 00:00:01,2,0.09062485839865875,1,0.2857142857142857,0,0,0,0,0
2020-04-05,17117,Macoupin,Illinois,2020-04-13 00:00:01,5,0.10936372186618255,1,0.7142857142857143,0,0,0,0,0
2020-04-05,17119,Madison,Illinois,2020-04-13 00:00:01,48,0.1806752738359619,1,5.142857142857143,0,0,0,0,0
2020-04-05,17133,Monroe,Illinois,2020-04-13 00:00:01,10,0.29467232437529467,1,1,0,0,0,0,0
2020-04-05,17163,St. Clair,Illinois,2020-04-13 00:00:01,86,0.32642154685857216,6,7.857142857142857,3,0.011386798146229261,0,0,3.488372093023256
2020-04-05,29071,Franklin,Missouri,2020-04-13 00:00:01,25,0.24323561747793854,1,2.5714285714285716,2,0.019458849398235084,2,0.2857142857142857,8
2020-04-05,29099,Jefferson,Missouri,2020-04-13 00:00:01,71,0.3179550563810445,2,7.714285714285714,2,0.008956480461437873,1,0.2857142857142857,2.8169014084507045
2020-04-05,29113,Lincoln,Missouri,2020-04-13 00:00:01,17,0.30595900149379984,1,2.142857142857143,0,0,0,0,0
2020-04-05,29183,St. Charles,Missouri,2020-04-13 00:00:01,157,0.40257958639434854,14,16.285714285714285,7,0.017949408310576048,0,0.7142857142857143,4.45859872611465
2020-04-05,29189,St. Louis,Missouri,2020-04-13 00:00:01,883,0.8841635592439651,19,78.14285714285714,13,0.013017130543795635,2,1.5714285714285714,1.4722536806342015
2020-04-05,29219,Warren,Missouri,2020-04-13 00:00:01,9,0.2654240887106287,2,1,0,0,0,0,0
2020-04-05,29510,St. Louis City,Missouri,2020-04-13 00:00:01,298,0.9573589742765997,11,28.714285714285715,8,0.02570091206111677,2,1,2.684563758389262
2020-04-06,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,0,0.14285714285714285,0,0,0,0,0
2020-04-06,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0.14285714285714285,0,0,0,0,0
2020-04-06,17027,Clinton,Illinois,2020-04-13 00:00:01,11,0.2923354948442649,1,0.7142857142857143,0,0,0,0,0
2020-04-06,17083,Jersey,Illinois,2020-04-13 00:00:01,3,0.13593728759798812,1,0.42857142857142855,0,0,0,0,0
2020-04-06,17117,Macoupin,Illinois,2020-04-13 00:00:01,7,0.15310921061265556,2,1,0,0,0,0,0
2020-04-06,17119,Madison,Illinois,2020-04-13 00:00:01,52,0.1957315466556254,4,5.571428571428571,0,0,0,0,0
2020-04-06,17133,Monroe,Illinois,2020-04-13 00:00:01,11,0.32413955681282414,1,1.1428571428571428,0,0,0,0,0
2020-04-06,17163,St. Clair,Illinois,2020-04-13 00:00:01,92,0.3491951431510307,6,8,3,0.011386798146229261,0,0,3.260869565217391
2020-04-06,29071,Franklin,Missouri,2020-04-13 00:00:01,33,0.3210710150708789,8,3.7142857142857144,2,0.019458849398235084,0,0.2857142857142857,6.0606060606060606
2020-04-06,29099,Jefferson,Missouri,2020-04-13 00:00:01,81,0.36273745868823387,10,9,2,0.008956480461437873,0,0.2857142857142857,2.4691358024691357
2020-04-06,29113,Lincoln,Missouri,2020-04-13 00:00:01,18,0.3239565898169645,1,1.8571428571428572,0,0,0,0,0
2020-04-06,29183,St. Charles,Missouri,2020-04-13 00:00:01,188,0.48206982319832814,31,18.857142857142858,7,0.017949408310576048,0,0.7142857142857143,3.723404255319149
2020-04-06,29189,St. Louis,Missouri,2020-04-13 00:00:01,1033,1.0343612193646838,150,95.28571428571429,14,0.01401844827793376,1,1.7142857142857142,1.3552758954501452
2020-04-06,29219,Warren,Missouri,2020-04-13 00:00:01,9,0.2654240887106287,0,1,0,0,0,0,0
2020-04-06,29510,St. Louis City,Missouri,2020-04-13 00:00:01,357,1.1469032007273359,59,36.42857142857143,8,0.02570091206111677,0,1,2.2408963585434174
2020-04-07,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,0,0.14285714285714285,0,0,0,0,0
2020-04-07,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0.14285714285714285,0,0,0,0,0
2020-04-07,17027,Clinton,Illinois,2020-04-13 00:00:01,11,0.2923354948442649,0,0.5714285714285714,0,0,0,0,0
2020-04-07,17083,Jersey,Illinois,2020-04-13 00:00:01,4,0.1812497167973175,1,0.5714285714285714,0,0,0,0,0
2020-04-07,17117,Macoupin,Illinois,2020-04-13 00:00:01,8,0.17498195498589209,1,1.1428571428571428,0,0,0,0,0
2020-04-07,17119,Madison,Illinois,2020-04-13 00:00:01,63,0.2371362969097,11,6.714285714285714,1,0.003764068204915873,1,0.14285714285714285,1.5873015873015872
2020-04-07,17133,Monroe,Illinois,2020-04-13 00:00:01,12,0.3536067892503536,1,1.2857142857142858,1,0.029467232437529467,1,0.14285714285714285,8.333333333333332
2020-04-07,17163,St. Clair,Illinois,2020-04-13 00:00:01,109,0.41372033264632985,17,9.428571428571429,3,0.011386798146229261,0,0.14285714285714285,2.7522935779816518
2020-04-07,29071,Franklin,Missouri,2020-04-13 00:00:01,35,0.34052986446911393,2,3.142857142857143,3,0.029188274097352623,1,0.42857142857142855,8.571428571428571
2020-04-07,29099,Jefferson,Missouri,2020-04-13 00:00:01,92,0.41199810122614217,11,8.857142857142858,2,0.008956480461437873,0,0.2857142857142857,2.1739130434782608
2020-04-07,29113,Lincoln,Missouri,2020-04-13 00:00:01,21,0.3779493547864586,3,2,0,0,0,0,0
2020-04-07,29183,St. Charles,Missouri,2020-04-13 00:00:01,221,0.5666884623767581,33,18,9,0.02307781068502635,2,0.8571428571428571,4.072398190045249
2020-04-07,29189,St. Louis,Missouri,2020-04-13 00:00:01,1203,1.2045852341681653,170,101.57142857142857,24,0.024031625619315017,10,3,1.99501246882793
2020-04-07,29219,Warren,Missouri,2020-04-13 00:00:01,11,0.32440721953521295,2,0.8571428571428571,0,0,0,0,0
2020-04-07,29510,St. Louis City,Missouri,2020-04-13 00:00:01,399,1.281832989048199,42,37.57142857142857,12,0.03855136809167515,4,1.5714285714285714,3.007518796992481
2020-04-08,17005,Bond,Illinois,2020-04-13 00:00:01,3,0.17951172809956917,0,0.14285714285714285,0,0,0,0,0
2020-04-08,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0.14285714285714285,0,0,0,0,0
2020-04-08,17027,Clinton,Illinois,2020-04-13 00:00:01,13,0.3454874029977676,2,0.7142857142857143,0,0,0,0,0
2020-04-08,17083,Jersey,Illinois,2020-04-13 00:00:01,5,0.22656214599664687,1,0.7142857142857143,0,0,0,0,0
2020-04-08,17117,Macoupin,Illinois,2020-04-13 00:00:01,10,0.2187274437323651,2,1.4285714285714286,0,0,0,0,0
2020-04-08,17119,Madison,Illinois,2020-04-13 00:00:01,82,0.30865359280310156,19,8.142857142857142,2,0.007528136409831746,1,0.2857142857142857,2.4390243902439024
2020-04-08,17133,Monroe,Illinois,2020-04-13 00:00:01,20,0.5893446487505893,8,2.4285714285714284,1,0.029467232437529467,0,0.14285714285714285,5
2020-04-08,17163,St. Clair,Illinois,2020-04-13 00:00:01,127,0.48204112152370543,18,10.571428571428571,3,0.011386798146229261,0,0.14285714285714285,2.3622047244094486
2020-04-08,29071,Franklin,Missouri,2020-04-13 00:00:01,56,0.5448477831505824,21,5.714285714285714,3,0.029188274097352623,0,0.42857142857142855,5.357142857142857
2020-04-08,29099,Jefferson,Missouri,2020-04-13 00:00:01,95,0.425432821918299,3,8.142857142857142,2,0.008956480461437873,0,0.2857142857142857,2.1052631578947367
2020-04-08,29113,Lincoln,Missouri,2020-04-13 00:00:01,25,0.44993970807911743,4,2.142857142857143,1,0.017997588323164695,1,0.14285714285714285,4
2020-04-08,29183,St. Charles,Missouri,2020-04-13 00:00:01,254,0.651307101555188,33,22.714285714285715,10,0.025642011872251496,1,1,3.937007874015748
2020-04-08,29189,St. Louis,Missouri,2020-04-13 00:00:01,1302,1.3037156898478397,99,115.71428571428571,26,0.02603426108759127,2,3.2857142857142856,1.9969278033794162
2020-04-08,29219,Warren,Missouri,2020-04-13 00:00:01,13,0.3833903503597971,2,1,0,0,0,0,0
2020-04-08,29510,St. Louis City,Missouri,2020-04-13 00:00:01,444,1.4264006193919807,45,44,12,0.03855136809167515,0,1.5714285714285714,2.7027027027027026
2020-04-09,17005,Bond,Illinois,2020-04-13 00:00:01,4,0.23934897079942558,1,0.14285714285714285,0,0,0,0,0
2020-04-09,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0.14285714285714285,0,0,0,0,0
2020-04-09,17027,Clinton,Illinois,2020-04-13 00:00:01,31,0.823854576379292,18,3.2857142857142856,0,0,0,0,0
2020-04-09,17083,Jersey,Illinois,2020-04-13 00:00:01,5,0.22656214599664687,0,0.7142857142857143,0,0,0,0,0
2020-04-09,17117,Macoupin,Illinois,2020-04-13 00:00:01,12,0.2624729324788381,2,1.5714285714285714,0,0,0,0,0
2020-04-09,17119,Madison,Illinois,2020-04-13 00:00:01,89,0.33500207023751266,7,8.571428571428571,2,0.007528136409831746,0,0.2857142857142857,2.247191011235955
2020-04-09,17133,Monroe,Illinois,2020-04-13 00:00:01,35,1.0313531353135312,15,4.428571428571429,1,0.029467232437529467,0,0.14285714285714285,2.857142857142857
2020-04-09,17163,St. Clair,Illinois,2020-04-13 00:00:01,144,0.5465663110190045,17,12.714285714285714,4,0.015182397528305682,1,0.14285714285714285,2.7777777777777777
2020-04-09,29071,Franklin,Missouri,2020-04-13 00:00:01,62,0.6032243313452875,6,6.142857142857143,3,0.029188274097352623,0,0.42857142857142855,4.838709677419355
2020-04-09,29099,Jefferson,Missouri,2020-04-13 00:00:01,98,0.4388675426104558,3,7.285714285714286,2,0.008956480461437873,0,0.14285714285714285,2.0408163265306123
2020-04-09,29113,Lincoln,Missouri,2020-04-13 00:00:01,25,0.44993970807911743,0,1.8571428571428572,1,0.017997588323164695,0,0.14285714285714285,4
2020-04-09,29183,St. Charles,Missouri,2020-04-13 00:00:01,274,0.702591125299691,20,24.142857142857142,11,0.028206213059476647,1,0.8571428571428571,4.014598540145985
2020-04-09,29189,St. Louis,Missouri,2020-04-13 00:00:01,1393,1.3948356036544092,91,97.28571428571429,28,0.02803689655586752,2,3.142857142857143,2.0100502512562812
2020-04-09,29219,Warren,Missouri,2020-04-13 00:00:01,12,0.353898784947505,-1,0.7142857142857143,0,0,0,0,0
2020-04-09,29510,St. Louis City,Missouri,2020-04-13 00:00:01,498,1.5998817758045187,54,40.285714285714285,13,0.04176398209931475,1,1.7142857142857142,2.610441767068273
2020-04-10,17005,Bond,Illinois,2020-04-13 00:00:01,4,0.23934897079942558,0,0.14285714285714285,0,0,0,0,0
2020-04-10,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0.14285714285714285,0,0,0,0,0
2020-04-10,17027,Clinton,Illinois,2020-04-13 00:00:01,32,0.8504305304560433,1,3.4285714285714284,0,0,0,0,0
2020-04-10,17083,Jersey,Illinois,2020-04-13 00:00:01,6,0.27187457519597624,1,0.7142857142857143,0,0,0,0,0
2020-04-10,17117,Macoupin,Illinois,2020-04-13 00:00:01,14,0.3062184212253111,2,1.8571428571428572,0,0,0,0,0
2020-04-10,17119,Madison,Illinois,2020-04-13 00:00:01,101,0.38017088869650323,12,10,2,0.007528136409831746,0,0.2857142857142857,1.9801980198019802
2020-04-10,17133,Monroe,Illinois,2020-04-13 00:00:01,42,1.2376237623762376,7,4.857142857142857,1,0.029467232437529467,0,0.14285714285714285,2.380952380952381
2020-04-10,17163,St. Clair,Illinois,2020-04-13 00:00:01,159,0.6035003017501509,15,14.571428571428571,5,0.018977996910382103,1,0.2857142857142857,3.1446540880503147
2020-04-10,29071,Franklin,Missouri,2020-04-13 00:00:01,68,0.6616008795399928,6,6.428571428571429,3,0.029188274097352623,0,0.42857142857142855,4.411764705882353
2020-04-10,29099,Jefferson,Missouri,2020-04-13 00:00:01,107,0.4791717046869262,9,6.428571428571429,3,0.01343472069215681,1,0.2857142857142857,2.803738317757009
2020-04-10,29113,Lincoln,Missouri,2020-04-13 00:00:01,25,0.44993970807911743,0,1.2857142857142858,1,0.017997588323164695,0,0.14285714285714285,4
2020-04-10,29183,St. Charles,Missouri,2020-04-13 00:00:01,298,0.7641319537930945,24,23.714285714285715,11,0.028206213059476647,0,0.8571428571428571,3.691275167785235
2020-04-10,29189,St. Louis,Missouri,2020-04-13 00:00:01,1498,1.4999739657389124,105,100.57142857142857,33,0.033043485226558145,5,3.7142857142857144,2.202937249666222
2020-04-10,29219,Warren,Missouri,2020-04-13 00:00:01,11,0.32440721953521295,-1,0.5714285714285714,0,0,0,0,0
2020-04-10,29510,St. Louis City,Missouri,2020-04-13 00:00:01,536,1.7219611080948236,38,37.285714285714285,17,0.054614438129873134,4,1.7142857142857142,3.171641791044776
2020-04-11,17005,Bond,Illinois,2020-04-13 00:00:01,4,0.23934897079942558,0,0.14285714285714285,0,0,0,0,0
2020-04-11,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0.14285714285714285,0,0,0,0,0
2020-04-11,17027,Clinton,Illinois,2020-04-13 00:00:01,37,0.9833103008398002,5,3.857142857142857,0,0,0,0,0
2020-04-11,17083,Jersey,Illinois,2020-04-13 00:00:01,6,0.27187457519597624,0,0.7142857142857143,0,0,0,0,0
2020-04-11,17117,Macoupin,Illinois,2020-04-13 00:00:01,14,0.3062184212253111,0,1.4285714285714286,0,0,0,0,0
2020-04-11,17119,Madison,Illinois,2020-04-13 00:00:01,103,0.3876990251063349,2,8,2,0.007528136409831746,0,0.2857142857142857,1.9417475728155338
2020-04-11,17133,Monroe,Illinois,2020-04-13 00:00:01,43,1.2670909948137672,1,4.857142857142857,1,0.029467232437529467,0,0.14285714285714285,2.3255813953488373
2020-04-11,17163,St. Clair,Illinois,2020-04-13 00:00:01,173,0.6566386930992207,14,13.285714285714286,7,0.026569195674534946,2,0.5714285714285714,4.046242774566474
2020-04-11,29071,Franklin,Missouri,2020-04-13 00:00:01,75,0.7297068524338156,7,7.285714285714286,3,0.029188274097352623,0,0.42857142857142855,4
2020-04-11,29099,Jefferson,Missouri,2020-04-13 00:00:01,115,0.5149976265326778,8,6.571428571428571,3,0.01343472069215681,0,0.2857142857142857,2.608695652173913
2020-04-11,29113,Lincoln,Missouri,2020-04-13 00:00:01,26,0.4679372964022821,1,1.4285714285714286,1,0.017997588323164695,0,0.14285714285714285,3.8461538461538463
2020-04-11,29183,St. Charles,Missouri,2020-04-13 00:00:01,320,0.8205443799120479,22,25.285714285714285,11,0.028206213059476647,0,0.5714285714285714,3.4375000000000004
2020-04-11,29189,St. Louis,Missouri,2020-04-13 00:00:01,1568,1.5700662071285811,70,100.57142857142857,42,0.04205534483380128,9,4.428571428571429,2.6785714285714284
2020-04-11,29219,Warren,Missouri,2020-04-13 00:00:01,11,0.32440721953521295,0,0.5714285714285714,0,0,0,0,0
2020-04-11,29510,St. Louis City,Missouri,2020-04-13 00:00:01,585,1.8793791944691636,49,42.57142857142857,17,0.054614438129873134,0,1.5714285714285714,2.905982905982906
2020-04-12,17005,Bond,Illinois,2020-04-13 00:00:01,4,0.23934897079942558,0,0.14285714285714285,0,0,0,0,0
2020-04-12,17013,Calhoun,Illinois,2020-04-13 00:00:01,1,0.20584602717167558,0,0,0,0,0,0,0
2020-04-12,17027,Clinton,Illinois,2020-04-13 00:00:01,37,0.9833103008398002,0,3.857142857142857,0,0,0,0,0
2020-04-12,17083,Jersey,Illinois,2020-04-13 00:00:01,6,0.27187457519597624,0,0.5714285714285714,0,0,0,0,0
2020-04-12,17117,Macoupin,Illinois,2020-04-13 00:00:01,16,0.34996390997178417,2,1.5714285714285714,0,0,0,0,0
2020-04-12,17119,Madison,Illinois,2020-04-13 00:00:01,110,0.414047502540746,7,8.857142857142858,2,0.007528136409831746,0,0.2857142857142857,1.8181818181818181
2020-04-12,17133,Monroe,Illinois,2020-04-13 00:00:01,46,1.3554926921263555,3,5.142857142857143,1,0.029467232437529467,0,0.14285714285714285,2.1739130434782608
2020-04-12,17163,St. Clair,Illinois,2020-04-13 00:00:01,189,0.7173682832124435,16,14.714285714285714,8,0.030364795056611365,1,0.7142857142857143,4.232804232804233
2020-04-12,29071,Franklin,Missouri,2020-04-13 00:00:01,81,0.7880834006285209,6,8,3,0.029188274097352623,0,0.14285714285714285,3.7037037037037033
2020-04-12,29099,Jefferson,Missouri,2020-04-13 00:00:01,115,0.5149976265326778,0,6.285714285714286,3,0.01343472069215681,0,0.14285714285714285,2.608695652173913
